material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,is_metal,is_stable,nsites,density,nelements,elements,chemsys,key
mp-3203108,Sr2GaAg2Sn,0.0,-0.504227803333336,0.0,True,True,6,6.1907944651738624,4,"['Ag', 'Ga', 'Sn', 'Sr']",Ag-Ga-Sn-Sr,Sr2GaAg2Sn
mp-3202578,SrGa3Ag,0.0,-0.423241496999997,0.0,True,True,5,6.349411260041124,3,"['Ag', 'Ga', 'Sr']",Ag-Ga-Sr,SrGa3Ag
mp-1208317,TbGa2Ag,0.1192,-0.5163901227083311,0.0,False,True,16,8.821126460787541,3,"['Ag', 'Ga', 'Tb']",Ag-Ga-Tb,TbGa2Ag
mp-1208448,Tb4Ga12Ag,0.0,-0.5180501010784281,0.03928207401961,True,False,17,8.147802284766867,3,"['Ag', 'Ga', 'Tb']",Ag-Ga-Tb,Tb4Ga12Ag
mp-1103538,Tb3Ga8Ag3,0.0,-0.463394697499999,0.022525586726193,True,False,14,8.243329023946364,3,"['Ag', 'Ga', 'Tb']",Ag-Ga-Tb,Tb3Ga8Ag3
mp-1217528,TbGaAg,0.0,-0.479719860277774,0.005207874999999,True,False,6,8.851614268963631,3,"['Ag', 'Ga', 'Tb']",Ag-Ga-Tb,TbGaAg
mp-3250684,TbYb2Ga9Ag2,0.0,-0.452833068571432,0.028149208571427,True,False,14,8.642825131562295,4,"['Ag', 'Ga', 'Tb', 'Yb']",Ag-Ga-Tb-Yb,TbYb2Ga9Ag2
mp-675033,Ga12Ag2Te19,0.6990000000000001,-0.33241419060621,0.055252912878785,False,False,33,4.99977254197396,3,"['Ag', 'Ga', 'Te']",Ag-Ga-Te,Ga12Ag2Te19
mp-4899,GaAgTe2,0.1926,-0.342137992499999,0.0,False,True,8,5.863972664430087,3,"['Ag', 'Ga', 'Te']",Ag-Ga-Te,GaAgTe2
mp-3255278,Tm4Ga7Ag5,0.0,-0.5079698346875,0.0,True,True,16,9.41774201385565,3,"['Ag', 'Ga', 'Tm']",Ag-Ga-Tm,Tm4Ga7Ag5
mp-1103847,Tm3Ga8Ag3,0.0,-0.452541141142887,0.006635844642858,True,False,14,8.679274201926214,3,"['Ag', 'Ga', 'Tm']",Ag-Ga-Tm,Tm3Ga8Ag3
mp-3241028,Tm2Ga3Ag,0.0,-0.6269653741666681,0.0,True,True,6,9.061069629394506,3,"['Ag', 'Ga', 'Tm']",Ag-Ga-Tm,Tm2Ga3Ag
mp-1216629,TmGaAg,0.0,-0.5259411300000021,0.008721183888876,True,False,6,9.507065492381647,3,"['Ag', 'Ga', 'Tm']",Ag-Ga-Tm,TmGaAg
mp-1187711,Y2GaAg,0.0,-0.465876212291666,0.009130138749998,True,False,4,6.296553042624031,3,"['Ag', 'Ga', 'Y']",Ag-Ga-Y,Y2GaAg
mp-1097584,YGaAg2,0.0,1.622675377291666,2.001003146086309,True,False,4,0.5174061122000421,3,"['Ag', 'Ga', 'Y']",Ag-Ga-Y,YGaAg2
mp-1104155,Y3Ga8Ag3,0.0,-0.45480550392857,0.013943520357147,True,False,14,7.026599570850552,3,"['Ag', 'Ga', 'Y']",Ag-Ga-Y,Y3Ga8Ag3
mp-1215988,YGaAg,0.0,-0.482890601388887,0.001827202777778,True,False,6,7.016335417606445,3,"['Ag', 'Ga', 'Y']",Ag-Ga-Y,YGaAg
mp-1216072,Y2Ga3Ag,0.0,-0.5705049506944461,0.0,True,True,6,6.55440985980117,3,"['Ag', 'Ga', 'Y']",Ag-Ga-Y,Y2Ga3Ag
mp-1207558,YbGa2Ag,0.0,-0.529884916875001,0.0,True,True,16,9.487636689550742,3,"['Ag', 'Ga', 'Yb']",Ag-Ga-Yb,YbGa2Ag
mp-3310420,Yb3Ga8Ag3,0.0,-0.446844138571427,0.009120639517195,True,False,14,8.902998198559859,3,"['Ag', 'Ga', 'Yb']",Ag-Ga-Yb,Yb3Ga8Ag3
mp-1097139,ZnGaAg2,0.0,1.041052103546009,1.073400501809896,True,False,4,0.6954876815112081,3,"['Ag', 'Ga', 'Zn']",Ag-Ga-Zn,ZnGaAg2
mp-3230410,Zn2GaAg6,0.0,-0.041693672222218,0.0,True,True,9,9.578741405326973,3,"['Ag', 'Ga', 'Zn']",Ag-Ga-Zn,Zn2GaAg6
mp-3335394,Zn(GaAg3)2,0.0,-0.036813816111109,0.0,True,True,9,9.514432408622303,3,"['Ag', 'Ga', 'Zn']",Ag-Ga-Zn,Zn(GaAg3)2
mp-3214300,Zr6Zn22GaAg,0.0,-0.316745865166666,0.0,True,True,30,7.645685159897969,4,"['Ag', 'Ga', 'Zn', 'Zr']",Ag-Ga-Zn-Zr,Zr6Zn22GaAg
mp-542779,GdAg,0.0,-0.247884267499991,0.0,True,True,2,9.023691683662689,2,"['Ag', 'Gd']",Ag-Gd,GdAg
mp-1184474,GdAg3,0.0,1.056183848333333,1.243891905833333,True,False,8,9.217625602711902,2,"['Ag', 'Gd']",Ag-Gd,GdAg3
mp-1185588,Gd3Ag,0.0,0.002433807500004,0.126375941250003,True,False,8,8.503278698567916,2,"['Ag', 'Gd']",Ag-Gd,Gd3Ag
mp-19783,GdAg2,0.0,-0.25027741,0.0,True,True,3,9.483592013205676,2,"['Ag', 'Gd']",Ag-Gd,GdAg2
mp-9341,GdAgGe,0.0,-0.646289025555554,0.0,True,True,9,8.87147321884245,3,"['Ag', 'Gd', 'Ge']",Ag-Gd-Ge,GdAgGe
mp-1184352,Gd2AgHg,0.0,-0.387522218124999,0.004464794999996,True,False,4,10.268804223135165,3,"['Ag', 'Gd', 'Hg']",Ag-Gd-Hg,Gd2AgHg
mp-1224988,Gd2InAg,0.0,-0.431605303749996,0.0,True,True,4,8.685897730255697,3,"['Ag', 'Gd', 'In']",Ag-Gd-In,Gd2InAg
mp-1184371,Gd2AgIr,0.0,-0.566996866249994,0.0,True,True,4,11.556403007482231,3,"['Ag', 'Gd', 'Ir']",Ag-Gd-Ir,Gd2AgIr
mp-1184543,GdLuAg2,0.0,-0.31449813,0.0,True,True,4,9.789609256893971,3,"['Ag', 'Gd', 'Lu']",Ag-Gd-Lu,GdLuAg2
mp-1184490,GdMgAg2,0.0,-0.281870002083331,0.0,True,True,4,7.634428878330672,3,"['Ag', 'Gd', 'Mg']",Ag-Gd-Mg,GdMgAg2
mp-20149,GdMg2Ag,0.0,-0.070372727916666,0.100817939999999,True,False,4,5.625116529129446,3,"['Ag', 'Gd', 'Mg']",Ag-Gd-Mg,GdMg2Ag
mp-1212605,GdNb5Ag2O15,1.9167,-2.732323519927536,0.076406552857148,False,False,46,5.635275963988269,4,"['Ag', 'Gd', 'Nb', 'O']",Ag-Gd-Nb-O,GdNb5Ag2O15
mp-558152,GdAg(PO3)4,2.3239,-2.704469561957672,0.001282464236133,False,False,72,3.98096759913866,4,"['Ag', 'Gd', 'O', 'P']",Ag-Gd-O-P,GdAg(PO3)4
mp-1212867,GdAg(WO4)2,2.8117,-2.360401465555556,0.0,False,True,24,7.757556596287999,4,"['Ag', 'Gd', 'O', 'W']",Ag-Gd-O-W,GdAg(WO4)2
mp-3253655,GdZn3AgPt,0.0,-0.5432723766666641,0.0,True,True,6,10.726429062637251,4,"['Ag', 'Gd', 'Pt', 'Zn']",Ag-Gd-Pt-Zn,GdZn3AgPt
mp-1006068,Gd2AgRh,0.0,-0.505994883749998,0.013761679999994,True,False,4,9.795273884919432,3,"['Ag', 'Gd', 'Rh']",Ag-Gd-Rh,Gd2AgRh
mp-1184415,Gd2AgRu,0.0,-0.2686155775,0.0,True,True,4,9.887488412616934,3,"['Ag', 'Gd', 'Ru']",Ag-Gd-Ru,Gd2AgRu
mp-676156,Gd5AgS8,1.140399999999999,-2.120556462261904,0.157558984285717,False,False,14,6.511740294780003,3,"['Ag', 'Gd', 'S']",Ag-Gd-S,Gd5AgS8
mp-1200242,GdAgS2,1.0804,-1.578461152604164,0.086309711562499,False,False,32,5.758092196493516,3,"['Ag', 'Gd', 'S']",Ag-Gd-S,GdAgS2
mp-582282,GdAgSe2,0.064699999999999,-1.368606935781247,0.021316731249999,False,False,8,6.985420286601859,3,"['Ag', 'Gd', 'Se']",Ag-Gd-Se,GdAgSe2
mp-685977,Gd5AgSe8,0.9084,-1.901959810982142,0.026500565982136,False,False,14,7.4590066496789404,3,"['Ag', 'Gd', 'Se']",Ag-Gd-Se,Gd5AgSe8
mp-1079690,GdSiAg,0.0,-0.55599154722222,0.0,True,True,9,7.946716201609219,3,"['Ag', 'Gd', 'Si']",Ag-Gd-Si,GdSiAg
mp-21287,Gd(SiAg)2,0.0,-0.378731096666664,0.0,True,True,5,7.675095093215781,3,"['Ag', 'Gd', 'Si']",Ag-Gd-Si,Gd(SiAg)2
mp-1187078,SmGdAg2,0.0,-0.274063112499998,0.001099814999999,True,False,4,8.767654482745044,3,"['Ag', 'Gd', 'Sm']",Ag-Gd-Sm,SmGdAg2
mp-1224681,GdAgSn2,0.0,-0.428855018749999,0.031558852499998,True,False,4,8.776637804994252,3,"['Ag', 'Gd', 'Sn']",Ag-Gd-Sn,GdAgSn2
mp-1184366,Gd2TlAg,0.0,-0.364098448749999,0.0,True,True,4,9.976121590800506,3,"['Ag', 'Gd', 'Tl']",Ag-Gd-Tl,Gd2TlAg
mp-1187833,YbGdAg2,0.0,-0.298137601250001,0.010085509999996,True,False,4,9.695624241184431,3,"['Ag', 'Gd', 'Yb']",Ag-Gd-Yb,YbGdAg2
mp-1184380,Gd2ZnAg,0.0,-0.276772129999997,0.021224254999999,True,False,4,8.288858736555584,3,"['Ag', 'Gd', 'Zn']",Ag-Gd-Zn,Gd2ZnAg
mp-1183245,AgGe3,0.0,0.285283582083334,0.285283582083334,True,False,4,6.860004287321993,2,"['Ag', 'Ge']",Ag-Ge,AgGe3
mp-985282,Ag3Ge,0.0,0.099730906250002,0.099730906250002,True,False,4,9.121116272495344,2,"['Ag', 'Ge']",Ag-Ge,Ag3Ge
mp-3204522,Hf6Zn22AgGe,0.0,-0.257120033166667,0.0,True,True,30,9.740726595173932,4,"['Ag', 'Ge', 'Hf', 'Zn']",Ag-Ge-Hf-Zn,Hf6Zn22AgGe
mp-542199,Ag4HgGe2S7,0.463099999999999,-0.462988504047618,0.002292635,False,False,28,5.043673354156452,4,"['Ag', 'Ge', 'Hg', 'S']",Ag-Ge-Hg-S,Ag4HgGe2S7
mp-1229141,Ag2HgGeS4,0.4441,-0.463996551354166,0.0,False,True,16,5.334012673413459,4,"['Ag', 'Ge', 'Hg', 'S']",Ag-Ge-Hg-S,Ag2HgGeS4
mp-1229209,Ag6HgGeSe6,0.0112,-0.334078452254463,0.027349276428572,False,False,28,6.48243268264221,4,"['Ag', 'Ge', 'Hg', 'Se']",Ag-Ge-Hg-Se,Ag6HgGeSe6
mp-7093,HoAgGe,0.0,-0.404483169444442,0.165098475555563,True,False,9,8.958476944389789,3,"['Ag', 'Ge', 'Ho']",Ag-Ge-Ho,HoAgGe
mp-3332471,Ho3(Ag2Ge)2,0.0,-0.597058782777774,0.0,True,True,9,9.587986957033998,3,"['Ag', 'Ge', 'Ho']",Ag-Ge-Ho,Ho3(Ag2Ge)2
mp-1224168,Ho6Ag(GeS7)2,0.0,-1.7040003711594172,0.029636678908518,True,False,23,5.785871020655526,4,"['Ag', 'Ge', 'Ho', 'S']",Ag-Ge-Ho-S,Ho6Ag(GeS7)2
mp-3222312,Ho2Sc(AgGe)3,0.0,-0.67511832111111,0.0,True,True,9,8.604387492604118,4,"['Ag', 'Ge', 'Ho', 'Sc']",Ag-Ge-Ho-Sc,Ho2Sc(AgGe)3
mp-3231488,SmHo2(AgGe)3,0.0,-0.7147484272222211,0.0,True,True,9,9.106000654386255,4,"['Ag', 'Ge', 'Ho', 'Sm']",Ag-Ge-Ho-Sm,SmHo2(AgGe)3
mp-3246308,YHo2(AgGe)3,0.0,-0.718789421666662,0.0,True,True,9,8.689306636576386,4,"['Ag', 'Ge', 'Ho', 'Y']",Ag-Ge-Ho-Y,YHo2(AgGe)3
mp-561034,Ag9Ge2IO8,0.0,-0.852792308999998,0.030360694499999,True,False,20,6.498901538499684,4,"['Ag', 'Ge', 'I', 'O']",Ag-Ge-I-O,Ag9Ge2IO8
mp-560386,In2Ag2GeS6,0.9615,-0.6585591751515131,0.011679044034087,False,False,22,4.393444683859895,4,"['Ag', 'Ge', 'In', 'S']",Ag-Ge-In-S,In2Ag2GeS6
mp-505607,In2Ag2GeSe6,0.436999999999999,-0.614902007339014,0.018397578636367,False,False,22,5.396807383214333,4,"['Ag', 'Ge', 'In', 'Se']",Ag-Ge-In-Se,In2Ag2GeSe6
mp-1223893,InAgGeSe4,0.8570000000000001,-0.6230491889583321,0.0,False,True,7,5.260498372037042,4,"['Ag', 'Ge', 'In', 'Se']",Ag-Ge-In-Se,InAgGeSe4
mp-1224264,In4Ag3(GeSe4)4,0.0,-0.5683692166358021,0.061247134259287,True,False,27,5.091418989836059,4,"['Ag', 'Ge', 'In', 'Se']",Ag-Ge-In-Se,In4Ag3(GeSe4)4
mp-558500,K2Ag2GeS4,1.688,-0.8864509708703691,0.0,False,True,18,3.523747712574194,4,"['Ag', 'Ge', 'K', 'S']",Ag-Ge-K-S,K2Ag2GeS4
mp-1188845,K2Ag2GeSe4,1.077799999999999,-0.838273520245369,0.0,False,True,18,4.299351589694061,4,"['Ag', 'Ge', 'K', 'Se']",Ag-Ge-K-Se,K2Ag2GeSe4
mp-1207066,La(AgGe)2,0.0,-0.517549644999999,0.0,True,True,5,7.939360668880852,3,"['Ag', 'Ge', 'La']",Ag-Ge-La,La(AgGe)2
mp-20568,LaAgGe,0.0,-0.7271804850000001,0.0,True,True,6,7.362504135352646,3,"['Ag', 'Ge', 'La']",Ag-Ge-La,LaAgGe
mp-617632,La3AgGeS7,1.9759,-1.809153059930555,0.0,False,True,24,4.824773562402956,4,"['Ag', 'Ge', 'La', 'S']",Ag-Ge-La-S,La3AgGeS7
mp-1184969,Li2AgGe,0.0,-0.241829315833333,0.021377205434782,True,False,4,5.48716330839868,3,"['Ag', 'Ge', 'Li']",Ag-Ge-Li,Li2AgGe
mp-9472,LiAg2Ge,0.0,-0.158556680416666,0.0,True,True,4,7.630947618275482,3,"['Ag', 'Ge', 'Li']",Ag-Ge-Li,LiAg2Ge
mp-29166,Li3Ag2Ge3,0.0,-0.147521931041666,0.072156784375,True,False,16,5.654653653627879,3,"['Ag', 'Ge', 'Li']",Ag-Ge-Li,Li3Ag2Ge3
mp-3230281,Li5(AgGe)2,0.0,-0.33509798037037,0.0,True,True,9,4.788102499885636,3,"['Ag', 'Ge', 'Li']",Ag-Ge-Li,Li5(AgGe)2
mp-1222558,Li3Ag3Ge2,0.0,-0.158525746874999,0.05235585396739,True,False,8,6.206657846931799,3,"['Ag', 'Ge', 'Li']",Ag-Ge-Li,Li3Ag3Ge2
mp-1205963,LuAgGe,0.0,-0.6070375399999991,0.0,True,True,9,10.067144826974864,3,"['Ag', 'Ge', 'Lu']",Ag-Ge-Lu,LuAgGe
mp-1329814,Mg3Ag2(GeO4)3,0.0,-1.842501384666666,0.175472853416663,True,False,80,5.002955372234431,4,"['Ag', 'Ge', 'Mg', 'O']",Ag-Ge-Mg-O,Mg3Ag2(GeO4)3
mp-2223650,MgAg2(GeO3)2,0.002099999999999,-1.558513868030302,0.281991434545449,False,False,11,5.503447541100521,4,"['Ag', 'Ge', 'Mg', 'O']",Ag-Ge-Mg-O,MgAg2(GeO3)2
mp-2228680,MgAg4(GeO4)2,0.0,-1.313477109444443,0.154245916666664,True,False,15,5.621522475623633,4,"['Ag', 'Ge', 'Mg', 'O']",Ag-Ge-Mg-O,MgAg4(GeO4)2
mp-3249671,Tb3Mg3AgGe2,0.006,-0.671891663333335,0.0,False,True,9,6.678841649325826,4,"['Ag', 'Ge', 'Mg', 'Tb']",Ag-Ge-Mg-Tb,Tb3Mg3AgGe2
mp-1211361,MnAg2GeSe4,0.0088,-0.491092853204921,0.0,False,True,16,5.203132791166355,4,"['Ag', 'Ge', 'Mn', 'Se']",Ag-Ge-Mn-Se,MnAg2GeSe4
mp-1025568,MnAg2GeTe4,0.0,-0.295916490366379,0.004934026874999,True,False,8,5.543122142240874,4,"['Ag', 'Ge', 'Mn', 'Te']",Ag-Ge-Mn-Te,MnAg2GeTe4
mp-1245460,AgGe2N3,0.5654,0.019035748055555,0.168829856944444,False,False,12,6.474443201069483,3,"['Ag', 'Ge', 'N']",Ag-Ge-N,AgGe2N3
mp-1229182,Ag9Ge2NO11,0.070999999999999,-0.8601393658695641,0.015115329782608,False,False,23,6.16447229062361,4,"['Ag', 'Ge', 'N', 'O']",Ag-Ge-N-O,Ag9Ge2NO11
mp-1194446,Na5AgGe2S7,1.758199999999999,-1.03734780407088,0.0,False,True,30,2.833343572443051,4,"['Ag', 'Ge', 'Na', 'S']",Ag-Ge-Na-S,Na5AgGe2S7
mp-1210225,Na5AgGe2Se7,1.1633,-0.951418009997964,0.0,False,True,30,3.775613549106419,4,"['Ag', 'Ge', 'Na', 'Se']",Ag-Ge-Na-Se,Na5AgGe2Se7
mp-3249384,NaYb(AgGe)2,0.0,-0.369990782500001,0.048330991180552,True,False,6,7.573281088372311,4,"['Ag', 'Ge', 'Na', 'Yb']",Ag-Ge-Na-Yb,NaYb(AgGe)2
mp-1206903,Nd3(AgGe)4,0.0,-0.61145357113636,0.0,True,True,11,8.200599846560099,3,"['Ag', 'Ge', 'Nd']",Ag-Ge-Nd,Nd3(AgGe)4
mp-4229,Nd(AgGe)2,0.0,-0.470724409499999,0.0,True,True,5,8.268728093008578,3,"['Ag', 'Ge', 'Nd']",Ag-Ge-Nd,Nd(AgGe)2
mp-3246305,Nd3Si2Ag3Ge,0.0,-0.6233863363888881,0.0,True,True,9,7.446566339145487,4,"['Ag', 'Ge', 'Nd', 'Si']",Ag-Ge-Nd-Si,Nd3Si2Ag3Ge
mp-3211045,NiAg2GeO4,0.6002000000000001,-1.129256351249999,0.0,False,True,16,7.21546442156639,4,"['Ag', 'Ge', 'Ni', 'O']",Ag-Ge-Ni-O,NiAg2GeO4
mp-755127,Ag2GeO4,0.0,-1.071060896190475,0.106118254285713,True,False,14,6.176992378539396,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag2GeO4
mp-759939,AgGeO3,0.0,-1.309913022333333,0.161109081999994,True,False,10,6.66947885108977,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,AgGeO3
mp-679950,Ag8Ge3O10,0.2621,-1.051739932777777,0.052903270238093,False,False,168,6.467928842757477,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag8Ge3O10
mp-554988,Ag2Ge2O5,1.0401,-1.485430639074073,0.05755108907407,False,False,108,6.113411017503664,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag2Ge2O5
mp-5563,Ag5GeO4,0.7290999999999991,-0.815454045583334,0.020922968083331,False,False,40,7.707218325841522,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag5GeO4
mp-560342,Ag4GeO4,0.0,-0.8931182618518501,0.03618953111111,True,False,36,6.829465369294989,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag4GeO4
mp-983589,Ag2GeO3,0.2116,-1.20002395347222,0.036120807083332,False,False,24,6.505166443541104,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag2GeO3
mp-15487,Ag6Ge2O7,0.008799999999999,-1.017148676166665,0.034893903833331,False,False,60,6.507809808309484,3,"['Ag', 'Ge', 'O']",Ag-Ge-O,Ag6Ge2O7
mp-1220239,Rb3AgGe4(Se5O)2,0.0115,-0.7834545128802091,0.247984922507808,False,False,20,3.70112797385168,5,"['Ag', 'Ge', 'O', 'Rb', 'Se']",Ag-Ge-O-Rb-Se,Rb3AgGe4(Se5O)2
mp-558786,Ag6GeSO8,0.0,-1.083719238593748,0.0,True,True,32,6.214380537691588,4,"['Ag', 'Ge', 'O', 'S']",Ag-Ge-O-S,Ag6GeSO8
mp-1196546,Ag2Ge(S2O7)3,2.8072,-1.599947565999999,0.0,False,True,180,3.197653665902322,4,"['Ag', 'Ge', 'O', 'S']",Ag-Ge-O-S,Ag2Ge(S2O7)3
mp-3206082,Ag2GeTeO6,0.5364999999999991,-1.062530114750001,0.0,False,True,20,6.637512703845178,4,"['Ag', 'Ge', 'O', 'Te']",Ag-Ge-O-Te,Ag2GeTeO6
mp-1199576,U3Ag2(GeO8)2,0.0118,-2.128331237753621,0.400342727971017,False,False,92,6.4542397137992005,4,"['Ag', 'Ge', 'O', 'U']",Ag-Ge-O-U,U3Ag2(GeO8)2
mp-1201239,U2Ag(GeO6)2,0.0,-2.33030369862745,0.18581843215686,True,False,34,5.621935639207129,4,"['Ag', 'Ge', 'O', 'U']",Ag-Ge-O-U,U2Ag(GeO6)2
mp-1330159,Zn3Ag2(GeO4)3,0.3826,-1.390625902291666,0.222170622541667,False,False,80,5.808881692845656,4,"['Ag', 'Ge', 'O', 'Zn']",Ag-Ge-O-Zn,Zn3Ag2(GeO4)3
mp-15144,ZnAg2GeO4,0.266799999999999,-1.353360922916665,0.030939900000001,False,False,16,6.00871390916307,4,"['Ag', 'Ge', 'O', 'Zn']",Ag-Ge-O-Zn,ZnAg2GeO4
mp-17862,Ag3Ge5P6,0.5388000000000001,-0.041898267346937,0.0,False,True,28,5.220634131745827,3,"['Ag', 'Ge', 'P']",Ag-Ge-P,Ag3Ge5P6
mp-3208019,Si3Ag3(GeP3)2,0.826499999999999,-0.143064035561224,0.0,False,True,28,4.617633808344466,4,"['Ag', 'Ge', 'P', 'Si']",Ag-Ge-P-Si,Si3Ag3(GeP3)2
mp-17568,Ag3Sn2(GeP2)3,0.215499999999999,-0.03840222770408,0.0,False,True,28,5.340445307762437,4,"['Ag', 'Ge', 'P', 'Sn']",Ag-Ge-P-Sn,Ag3Sn2(GeP2)3
mp-861942,Ag2GePbS4,1.3699,-0.550358512291666,0.0,False,True,16,5.680462312578542,4,"['Ag', 'Ge', 'Pb', 'S']",Ag-Ge-Pb-S,Ag2GePbS4
mp-862979,Pm2AgGe,0.0,-0.581500837499998,0.0,True,True,4,7.924135650729113,3,"['Ag', 'Ge', 'Pm']",Ag-Ge-Pm,Pm2AgGe
mp-3334073,Pm(AgGe)2,0.0,-0.4628961795,0.0,True,True,5,8.368812247582639,3,"['Ag', 'Ge', 'Pm']",Ag-Ge-Pm,Pm(AgGe)2
mp-5564,Pr(AgGe)2,0.0,-0.425653747,0.0,True,True,5,8.119590688790277,3,"['Ag', 'Ge', 'Pr']",Ag-Ge-Pr,Pr(AgGe)2
mp-1205486,Pr3(AgGe)4,0.0,-0.6041863440909091,0.0,True,True,11,8.007312976564572,3,"['Ag', 'Ge', 'Pr']",Ag-Ge-Pr,Pr3(AgGe)4
mp-1206286,PrAgGe,0.0,-0.5995956611111091,0.0,True,True,6,7.67058520289682,3,"['Ag', 'Ge', 'Pr']",Ag-Ge-Pr,PrAgGe
mp-862792,Pr3AgGeS7,1.8295,-1.706676552847221,0.0,False,True,24,5.010635594977072,4,"['Ag', 'Ge', 'Pr', 'S']",Ag-Ge-Pr-S,Pr3AgGeS7
mp-3246343,TbAgGePt3,0.0,-0.8563987941666651,0.0,True,True,6,14.608568040582655,4,"['Ag', 'Ge', 'Pt', 'Tb']",Ag-Ge-Pt-Tb,TbAgGePt3
mp-3245593,YbAgGePt3,0.0,-0.8535092766666661,0.0,True,True,6,15.120602466455235,4,"['Ag', 'Ge', 'Pt', 'Yb']",Ag-Ge-Pt-Yb,YbAgGePt3
mp-3212537,Rb3AgGe4,1.4515,-0.23866501296875,0.0,False,True,16,4.062226468082279,3,"['Ag', 'Ge', 'Rb']",Ag-Ge-Rb,Rb3AgGe4
mp-555852,Rb2Ag2GeS4,1.907,-0.8837679525925921,0.0,False,True,18,3.916568023192983,4,"['Ag', 'Ge', 'Rb', 'S']",Ag-Ge-Rb-S,Rb2Ag2GeS4
mp-3207983,Rb2Ag2GeSe4,1.6914,-0.753230999305552,0.0,False,True,18,4.768747171726899,4,"['Ag', 'Ge', 'Rb', 'Se']",Ag-Ge-Rb-Se,Rb2Ag2GeSe4
mp-9770,Ag8GeS6,0.6102000000000001,-0.327256603055552,0.0,False,True,60,6.204443918976512,3,"['Ag', 'Ge', 'S']",Ag-Ge-S,Ag8GeS6
mp-9900,Ag2GeS3,0.4646,-0.466993922638889,0.0,False,True,12,4.767775067226904,3,"['Ag', 'Ge', 'S']",Ag-Ge-S,Ag2GeS3
mp-3205299,Ag8Ge(SeS2)2,0.571499999999999,-0.224468374624999,0.0,False,True,30,6.47745314125875,4,"['Ag', 'Ge', 'S', 'Se']",Ag-Ge-S-Se,Ag8Ge(SeS2)2
mp-1216221,Y6Ag(GeS7)2,0.0,-1.704682671594201,0.024120125448368,True,False,23,4.183496137029126,4,"['Ag', 'Ge', 'S', 'Y']",Ag-Ge-S-Y,Y6Ag(GeS7)2
mp-1215558,ZnAg2GeS4,0.9342,-0.629615587291665,0.0,False,True,8,4.5236130059032345,4,"['Ag', 'Ge', 'S', 'Zn']",Ag-Ge-S-Zn,ZnAg2GeS4
mp-1080424,ScAgGe,0.0,-0.601758970000001,0.0,True,True,9,6.776488378636029,3,"['Ag', 'Ge', 'Sc']",Ag-Ge-Sc,ScAgGe
mp-1096802,Ag2GeSe3,0.062599999999999,-0.424073460060761,0.000986133281251,False,False,12,5.642427207102897,3,"['Ag', 'Ge', 'Se']",Ag-Ge-Se,Ag2GeSe3
mp-18474,Ag8GeSe6,0.0,-0.332501900159722,0.0,True,True,30,6.964153481804489,3,"['Ag', 'Ge', 'Se']",Ag-Ge-Se,Ag8GeSe6
mp-3251508,Yb4SiAg4Ge3,0.0,-0.490516517916669,0.187549744722222,True,False,12,9.437743938355142,4,"['Ag', 'Ge', 'Si', 'Yb']",Ag-Ge-Si-Yb,Yb4SiAg4Ge3
mp-972680,Sm(AgGe)2,0.0,-0.398434781666666,0.0,True,True,5,8.500414390010063,3,"['Ag', 'Ge', 'Sm']",Ag-Ge-Sm,Sm(AgGe)2
mp-1205782,Sm3(AgGe)4,0.0,-0.6077658827272701,0.0,True,True,11,8.536606771693194,3,"['Ag', 'Ge', 'Sm']",Ag-Ge-Sm,Sm3(AgGe)4
mp-1205967,Sm2AgGe6,0.0,-0.339370590185185,0.101852413333332,True,False,9,7.236212209575673,3,"['Ag', 'Ge', 'Sm']",Ag-Ge-Sm,Sm2AgGe6
mp-1206436,SmAgGe,0.0,-0.645727611666667,0.0,True,True,9,8.494956574384684,3,"['Ag', 'Ge', 'Sm']",Ag-Ge-Sm,SmAgGe
mp-3246939,Tb2Sm(AgGe)3,0.0,-0.7252411238888871,0.0,True,True,9,8.880532065278011,4,"['Ag', 'Ge', 'Sm', 'Tb']",Ag-Ge-Sm-Tb,Tb2Sm(AgGe)3
mp-7879,Sr(AgGe)2,0.0,-0.359259511999999,0.0,True,True,5,6.9311012856804535,3,"['Ag', 'Ge', 'Sr']",Ag-Ge-Sr,Sr(AgGe)2
mp-1218537,SrAgGe,0.0,-0.452680055809524,0.017854054428568,True,False,15,5.793741699775748,3,"['Ag', 'Ge', 'Sr']",Ag-Ge-Sr,SrAgGe
mp-10079,TbAgGe,0.0,-0.413653852222221,0.16858003333334,True,False,9,8.64431990825617,3,"['Ag', 'Ge', 'Tb']",Ag-Ge-Tb,TbAgGe
mp-3332442,Tb3(Ag2Ge)2,0.0,-0.6071531611111141,0.0,True,True,9,9.225688005696489,3,"['Ag', 'Ge', 'Tb']",Ag-Ge-Tb,Tb3(Ag2Ge)2
mp-676168,Ag8GeTe6,0.0857,-0.040192731833326,0.040688231500006,False,False,30,6.731560740338856,3,"['Ag', 'Ge', 'Te']",Ag-Ge-Te,Ag8GeTe6
